id,detail_url,original_location,title,address_raw,address_normalized,street,ward,district_detail,province_detail,address_source,validation_status,address_category,crawl_status,crawl_error
183951,https://batdongsan.vn/ban-nha-can-goc-4-tang-45x20m-2-mat-hem-o-to-bong-sao-quan-8-nhinh-6-ty-dong-tien-7trthang-r183951,"Quận 8, Hồ Chí Minh","BÁN NHÀ CĂN GÓC 4 TẦNG (4.5X20M), 2 MẶT HẺM Ô TÔ BÔNG SAO, QUẬN 8, NHỈNH 6 TỶ. DÒNG TIỀN 7TR/THÁNG","Căn góc 2 mặt tiền thoáng, hẻm ô tô thông ra đường","Căn góc 2 mặt tiền thoáng, hẻm ô tô thông ra đường",Mặt Tiền Thoáng,,Quận 8,Hồ Chí Minh,dedicated_address,consistent,alley_or_lane,success,
152730,https://batdongsan.vn/ban-nha-phu-thuan-q7-44m2-4x11m-57-ty-r152730,"Quận 7, Hồ Chí Minh","🏠 Bán nhà Phú Thuận, Q.7, 44m² (4x11m), 5.7 tỷ 🏠","🏠 Bán nhà Phú Thuận, Q.7, 44m² (4x11m), 5.7 tỷ 🏠","🏠 Bán nhà Phú Thuận, Quận 7, 44m² (4x11m), 5.7 tỷ 🏠",,,Quận 7,Hồ Chí Minh,title,consistent,unclear,success,
122277,https://batdongsan.vn/can-ban-gap-nha-quan-go-vap-xe-hoi-dau-cua-so-vuong-a4-nho-xinh-lung-linh-nhinh-4-ty-r122277,"Gò Vấp, Hồ Chí Minh","CẦN BÁN GẤP NHÀ QUẬN GÒ VẤP XE HƠI ĐẬU CỬA - SỔ VUÔNG A4, NHỎ XINH LUNG LINH. NHỈNH 4 TỶ","CẦN BÁN GẤP NHÀ QUẬN GÒ VẤP XE HƠI ĐẬU CỬA - SỔ VUÔNG A4, NHỎ XINH LUNG LINH. NHỈNH 4 TỶ","CẦN BÁN GẤP NHÀ QUẬN GÒ VẤP XE HƠI ĐẬU CỬA - SỔ VUÔNG A4, NHỎ XINH LUNG LINH. NHỈNH 4 TỶ","Sổ Vuông A4, Nhỏ Xinh Lung Linh. Nhỉnh",,Gò Vấp,Hồ Chí Minh,description,consistent,street_only,success,
193406,https://batdongsan.vn/ban-nha-3-tang-tran-quang-dieu-46m2-44x10-7pn-7wc-hdt-25tr-chi-64-ty-r193406,"Quận 3, Hồ Chí Minh",🏢BÁN NHÀ 3 TẦNG TRẦN QUANG DIỆU 46M2 (4.4X10) 7PN 7WC - HĐT 25tr - Chỉ 6.4 Tỷ,🏢BÁN NHÀ 3 TẦNG TRẦN QUANG DIỆU 46M2 (4.4X10) 7PN 7WC - HĐT 25tr - Chỉ 6.4 Tỷ,🏢BÁN NHÀ 3 TẦNG TRẦN QUANG DIỆU 46M2 (4.4X10) 7PN 7WC - HĐT 25tr - Chỉ 6.4 Tỷ,🏢Bán Nhà,,Quận 3,Hồ Chí Minh,title,consistent,street_only,success,
194769,https://batdongsan.vn/gia-21-ty-mat-tien-duong-so-gan-gigamall-nha-tret-3-lau-17-phong-khai-thac-dong-tien-r194769,"Thủ Đức, Hồ Chí Minh",GIÁ 21 TỶ – MẶT TIỀN ĐƯỜNG SỐ – GẦN GIGAMALL – NHÀ TRỆT 3 LẦU – 17 PHÒNG KHAI THÁC DÒNG TIỀN,"Mặt tiền đường số 20, chỉ 2 phút tới Gigamall &","Mặt tiền đường số 20, chỉ 2 phút tới Gigamall &",Mặt Tiền Đường Số 20,,Thủ Đức,Hồ Chí Minh,dedicated_address,consistent,street_only,success,
186314,https://batdongsan.vn/ban-nha-le-van-sy-5-tang-62m2-33x18-hem-o-to-6m-chi-126-ty-r186314,"Quận 3, Hồ Chí Minh","🏡BÁN NHÀ LÊ VĂN SỸ 5 TẦNG 62M2, 3.3x18, HẺM Ô TÔ 6M - CHỈ 12.6 TỶ",HẺM Ô TÔ 6M - CHỈ 12.6 TỶ,HẺM Ô TÔ 6M - CHỈ 12.6 TỶ,Hẻm Ô Tô 6M,,Quận 3,Hồ Chí Minh,title,consistent,alley_or_lane,success,
148797,https://batdongsan.vn/ban-nha-mat-tien-binh-tri-dong-le-van-quoi-hl2-18x41m-cap-4-so-vuong-gia-69-ty-r148797,"Bình Tân, Hồ Chí Minh","Bán Nhà Mặt tiền Bình Trị Đông - Lê Văn Quới, HL2, 18x41m, Cấp 4, sổ Vuông, giá 69 tỷ.",Mặt tiền Bình Trị Đông - Lê Văn Quới,Mặt tiền Bình Trị Đông - Lê Văn Quới,Mặt Tiền Bình Trị Đông,,Bình Tân,Hồ Chí Minh,title,consistent,street_only,success,
159388,https://batdongsan.vn/chi-72-ty-tl-82m2-nha-5-tang3pn-gan-cong-vien-lang-hoa-phan-huy-ich-go-vap-r159388,"Gò Vấp, Hồ Chí Minh","Chỉ 7.2 Tỷ TL! 82M² – Nhà 5 Tầng/3PN – Gần Công Viên Làng Hoa, Phan Huy Ích Gò Vấp!","Chỉ 7.2 Tỷ TL! 82M² – Nhà 5 Tầng/3PN – Gần Công Viên Làng Hoa, Phan Huy Ích Gò Vấp!","Chỉ 7.2 Tỷ TL! 82M² – Nhà 5 Tầng/3PN – Gần Công Viên Làng Hoa, Phan Huy Ích Gò Vấp!",Tl! 82M²,,Gò Vấp,Hồ Chí Minh,title,consistent,street_only,success,
127414,https://batdongsan.vn/ban-nha-nguyen-thi-tan-quan-8-51m2-ngang-36m-chi-535-ty-r127414,"Quận 8, Hồ Chí Minh","Bán nhà Nguyễn Thị Tần, Quận 8, 51m2, ngang 3.6m, chỉ 5.35 tỷ","Bán nhà Nguyễn Thị Tần, Quận 8, 51m2, ngang 3.6m, chỉ 5.35 tỷ","Bán nhà Nguyễn Thị Tần, Quận 8, 51m2, ngang 3.6m, chỉ 5.35 tỷ",,,Quận 8,Hồ Chí Minh,description,consistent,unclear,success,
131461,https://batdongsan.vn/ban-nha-2-tang-nguyen-van-khoi-hem-31m-p9-go-vap-nhinh-3-ty-r131461,"Gò Vấp, Hồ Chí Minh","BÁN NHÀ 2 TẦNG NGUYỄN VĂN KHỔI, HẺM 3.1M, P9 GÒ VẤP, NHỈNH 3 TỶ",HẺM 3.1M,HẺM 3.1M,Hẻm 3,,Gò Vấp,Hồ Chí Minh,title,consistent,alley_or_lane,success,
105784,https://batdongsan.vn/ban-nha-duong-so-10-p-linh-trung-tp-thu-duc-dt-524m2-gia-39-ty-r275978,"Thủ Đức, Hồ Chí Minh","Bán nhà, Đường số 10, P. Linh Trung Tp Thủ Đức, dt 52.4m² Giá 3,9 Tỷ","Đường số 10, P. Linh Trung Tp Thủ Đức","Đường số 10, Phường Linh Trung Tp Thủ Đức",Đường Số 10,P. Linh Trung,Thủ Đức,Hồ Chí Minh,title,consistent,street_and_ward,success,
84792,https://batdongsan.vn/ban-gap-nha-30m2-16-ty-bong-sao-quan-8-r254955,"Quận 8, Hồ Chí Minh","BÁN GẤP NHÀ 30M2 1.6 TỶ BÔNG SAO, QUẬN 8","BÁN GẤP NHÀ 30M2 1.6 TỶ BÔNG SAO, QUẬN 8","BÁN GẤP NHÀ 30M2 1.6 TỶ BÔNG SAO, QUẬN 8","Tỷ Bông Sao, Quận",,Quận 8,Hồ Chí Minh,description,consistent,street_only,success,
111681,https://batdongsan.vn/ban-gap-toa-building-mt-cao-thang-dt-26-x-46m-2-ham-10-tang-hdt-18-tythang-500-ty-tl-r281875,"Quận 3, Hồ Chí Minh",Bán gấp toà building MT Cao Thắng - DT: 26 x 46m - 2 hầm + 10 tầng - HĐT 1.8 tỷ/tháng - 500 tỷ TL,Bán gấp toà building MT Cao Thắng - DT: 26 x 46m - 2 hầm + 10 tầng - HĐT 1.8 tỷ/tháng - 500 tỷ TL,Bán gấp toà building MT Cao Thắng - DT: 26 x 46m - 2 hầm + 10 tầng - HĐT 1.8 tỷ/tháng - 500 tỷ TL,,,Quận 3,Hồ Chí Minh,title,consistent,unclear,success,
111715,https://batdongsan.vn/hem-xe-tai-nha-cuc-dep-thiet-ke-hien-dai-ngay-cho-thach-da-chu-hop-tac-can-ban-nhanh-tang-het-noi-that-r281909,"Gò Vấp, Hồ Chí Minh",HẺM XE TẢI - NHÀ CỰC ĐẸP THIẾT KẾ HIỆN ĐẠI - NGAY CHỢ THẠCH ĐÀ - CHỦ HỢP TÁC CẦN BÁN NHANH TẶNG HẾT...,HẺM XE TẢI - NHÀ CỰC ĐẸP THIẾT KẾ HIỆN ĐẠI - NGAY CHỢ THẠCH ĐÀ - CHỦ HỢP TÁC CẦN BÁN NHANH TẶNG HẾT NỘI THẤT.,HẺM XE TẢI - NHÀ CỰC ĐẸP THIẾT KẾ HIỆN ĐẠI - NGAY CHỢ THẠCH ĐÀ - CHỦ HỢP TÁC CẦN BÁN NHANH TẶNG HẾT NỘI THẤT.,Hẻm Xe Tải,,Gò Vấp,Hồ Chí Minh,title,consistent,alley_or_lane,success,
114712,https://batdongsan.vn/gia-cua-nhua-composite-cua-nhua-abs-va-cua-nhua-dai-loan-r284906,"Thủ Đức, Hồ Chí Minh",Giá cửa nhựa Composite cửa nhựa ABS và cửa nhựa Đài Loan,Giá cửa nhựa Composite cửa nhựa ABS và cửa nhựa Đài Loan,Giá cửa nhựa Composite cửa nhựa ABS và cửa nhựa Đài Loan,,,Thủ Đức,Hồ Chí Minh,title,consistent,unclear,success,
150429,https://batdongsan.vn/ban-nha-nguyen-van-cong-4x11-3-tang-nhinh-4-ti-r150429,"Gò Vấp, Hồ Chí Minh","Bán Nhà Nguyễn Văn Công (4x11), 3 Tầng Nhỉnh 4 Tỉ","Bán Nhà Nguyễn Văn Công (4x11), 3 Tầng Nhỉnh 4 Tỉ","Bán Nhà Nguyễn Văn Công (4x11), 3 Tầng Nhỉnh 4 Tỉ",,,Gò Vấp,Hồ Chí Minh,title,consistent,unclear,success,
128169,https://batdongsan.vn/sieu-hiem-quan-5-hem-xe-hoi-nguyen-trai-ngay-nga-4-tran-binh-trong-r128169,"Quận 5, Hồ Chí Minh",***SIÊU HIẾM QUẬN 5_HẺM XE HƠI NGUYỄN TRÃI NGAY NGÃ 4 TRẦN BÌNH TRỌNG,HẺM XE HƠI NGUYỄN TRÃI NGAY NGÃ 4 TRẦN BÌNH TRỌNG,HẺM XE HƠI NGUYỄN TRÃI NGAY NGÃ 4 TRẦN BÌNH TRỌNG,***Siêu Hiếm Quận 5_Hẻm Xe Hơi Nguyễn Trãi Ngay Ngã,,Quận 5,Hồ Chí Minh,title,consistent,alley_or_lane,success,
156560,https://batdongsan.vn/hem-xe-hoi-tan-ky-tan-quy-son-ky-sat-dh-cong-thuong-2-tang-75m2-chi-539-ty-tl-r156560,"Tân Phú, Hồ Chí Minh",HẺM XE HƠI TÂN KỲ TÂN QUÝ - SƠN KỲ - SÁT ĐH CÔNG THƯƠNG - 2 TẦNG 75M2 CHỈ 5.39 TỶ TL,HẺM XE HƠI TÂN KỲ TÂN QUÝ - SƠN KỲ - SÁT ĐH CÔNG THƯƠNG - 2 TẦNG 75M2 CHỈ 5.39 TỶ TL,HẺM XE HƠI TÂN KỲ TÂN QUÝ - SƠN KỲ - SÁT ĐH CÔNG THƯƠNG - 2 TẦNG 75M2 CHỈ 5.39 TỶ TL,Hẻm Xe Hơi Tân Kỳ Tân Quý,,Tân Phú,Hồ Chí Minh,title,consistent,alley_or_lane,success,
98127,https://batdongsan.vn/huong-lo-3-binh-tan-ngay-aeon-tan-phu-ngang-5m-nhinh-4-ty-r268306,"Bình Tân, Hồ Chí Minh",Hương Lộ 3. Bình Tân. Ngay AEON Tân Phú. Ngang 5m. Nhỉnh 4 Tỷ.,Hương Lộ 3. Bình Tân. Ngay AEON Tân Phú. Ngang 5m. Nhỉnh 4 Tỷ.,Hương Lộ 3. Bình Tân. Ngay AEON Tân Phú. Ngang 5m. Nhỉnh 4 Tỷ.,,,Bình Tân,Hồ Chí Minh,title,consistent,landmark_only,success,
117295,https://batdongsan.vn/quan-4-p18-hang-hiem-hang-dau-tu-lau-lau-moi-co-mot-can-70m2-chi-45-ty-khu-nguoi-o-hien-huu-r117295,"Quận 4, Hồ Chí Minh","Quận 4, p18 Hàng hiếm, hàng đầu tư lâu lâu mới có một căn, 70m2 chỉ 4.5 tỷ, khu người ở hiện hữu","Quận 4, p18 Hàng hiếm, hàng đầu tư lâu lâu mới có một căn, 70m2 chỉ 4.5 tỷ, khu người ở hiện hữu","Quận 4, p18 Hàng hiếm, hàng đầu tư lâu lâu mới có một căn, 70m2 chỉ 4.5 tỷ, khu người ở hiện hữu",,,Quận 4,Hồ Chí Minh,description,consistent,unclear,success,
120988,https://batdongsan.vn/nhinh-11ty-nha-dep-lo-goc-quan-nhatngang-hiem-72x10m-4tam-6pn-da-hc-r120988,"Quận 1, Hồ Chí Minh","**Nhỉnh 11Tỷ-Nhà Đẹp Lô Góc Quận Nhất,Ngang Hiếm 7.2X10m, 4Tấm 6PN Đã HC","**Nhỉnh 11Tỷ-Nhà Đẹp Lô Góc Quận Nhất,Ngang Hiếm 7.2X10m, 4Tấm 6PN Đã HC","**Nhỉnh 11Tỷ-Nhà Đẹp Lô Góc Quận Nhất,Ngang Hiếm 7.2X10m, 4Tấm 6PN Đã HC",,,Quận Nhất,Hồ Chí Minh,description,suspicious,unclear,success,
104003,https://batdongsan.vn/ban-nha-1tret-3lau-ngay-vincom-thu-duc-p-linh-chieu-dt-1157-m2-gia-125-ty-r274197,"Thủ Đức, Hồ Chí Minh","Bán nhà 1trệt 3lầu, Ngay Vincom Thủ Đức, P. Linh Chiểu, dt 115,7 m² Giá 12,5 Tỷ","Bán nhà 1trệt 3lầu, Ngay Vincom Thủ Đức, P. Linh Chiểu, dt 115,7 m² Giá 12,5 Tỷ","Bán nhà 1trệt 3lầu, Ngay Vincom Thủ Đức, Phường Linh Chiểu",,P. Linh Chiểu,Thủ Đức,Hồ Chí Minh,title,consistent,landmark_only,success,
119896,https://batdongsan.vn/ban-nha-gia-re-quan-8-2pn-2-tang-duoi-3-ty-tung-thien-vuong-phuong-13-r119896,"Quận 8, Hồ Chí Minh",Bán nhà giá rẻ Quận 8 2pn 2 tầng  dưới 3 tỷ Tùng Thiên Vương  phường 13,Bán nhà giá rẻ Quận 8 2pn 2 tầng  dưới 3 tỷ Tùng Thiên Vương  phường 13,Bán nhà giá rẻ Quận 8 2pn 2 tầng dưới 3 tỷ Tùng Thiên Vương phường 13,,Phường 13 Bán Nhà,Quận 8,Hồ Chí Minh,description,consistent,unclear,success,
159626,https://batdongsan.vn/ban-nha-120m2-8x15m-mtkd-duong-do-thua-luong-quan-tan-phu-r159626,"Tân Phú, Hồ Chí Minh","Bán nhà 120m2 (8x15)m - MTKD Đường Đỗ Thừa Luông, Quận Tân Phú","Đỗ Thừa Luông, Tân Quý, Tân Phú – mặt tiền kinh doanh sầm uất, gần Lê Sát, chợ Tân Hương","Đỗ Thừa Luông, Tân Quý, Tân Phú – mặt tiền kinh doanh sầm uất, gần Lê Sát, chợ Tân Hương",Mặt Tiền Kinh Doanh Sầm Uất,,Tân Phú,Hồ Chí Minh,dedicated_address,consistent,street_only,success,
147729,https://batdongsan.vn/gia-chi-45-ty-tl-36m2-2tang3pn-hem-xe-hoi-p1-go-vap-r147729,"Gò Vấp, Hồ Chí Minh","Gíá chỉ 4.5 TỶ TL! 36M², 2Tầng/3Pn, HẺM XE HƠI-P1 Gò Vấp!",HẺM XE HƠI-P1 Gò Vấp!,HẺM XE HƠI-P1 Gò Vấp!,Hẻm Xe Hơi,,Gò Vấp,Hồ Chí Minh,title,consistent,alley_or_lane,success,
114277,https://batdongsan.vn/ban-nha-hxh-thong-duong-dat-moi-dt-4x135m-lung-1-lau-gia-45-ty-tl-lien-he-ngay-r284471,"Bình Tân, Hồ Chí Minh","Bán nhà HXH thông đường ĐẤT MỚI, DT: 4x13.5m, lửng 1 lầu, giá: 4.5 tỷ TL Liên Hệ Ngay","Khu dân cư an ninh, dân trí cao, văn minh, sạch sẽ","Khu dân cư an ninh, dân trí cao, văn minh, sạch sẽ",Đường Đất Mới,,Bình Tân,Hồ Chí Minh,dedicated_address,consistent,project_or_residential_area,success,
143275,https://batdongsan.vn/ban-nha-dai-13m-hem-3m-thong-vai-buoc-ra-mat-tien-chi-32-ty-r143275,"Tân Phú, Hồ Chí Minh","BÁN NHÀ DÀI 13M - HẺM 3M THÔNG- VÀI BƯỚC RA MẶT TIỀN - CHỈ 3,2 TỶ",HẺM 3M THÔNG- VÀI BƯỚC RA MẶT TIỀN - CHỈ 3,HẺM 3M THÔNG- VÀI BƯỚC RA MẶT TIỀN - CHỈ 3,Hẻm 3M Thông,,Tân Phú,Hồ Chí Minh,title,consistent,alley_or_lane,success,
189644,https://batdongsan.vn/xuong-318m2-mat-tien-8m-dong-tien-15trthang-gia-chi-82-ty-co-hoi-hiem-co-cho-nha-dau-r189644,"Bình Chánh, Hồ Chí Minh","🏭 XƯỞNG 318M² – MẶT TIỀN 8M – DÒNG TIỀN 15TR/THÁNG – GIÁ CHỈ 8.2 TỶ !
Cơ hội hiếm có cho nhà đầu","MẶT TIỀN 8M – DÒNG TIỀN 15TR/THÁNG – GIÁ CHỈ 8.2 TỶ !
Cơ hội hiếm có cho nhà đầu",MẶT TIỀN 8M – DÒNG TIỀN 15TR/THÁNG – GIÁ CHỈ 8.2 TỶ ! Cơ hội hiếm có cho nhà đầu,Xưởng 318M²,,Bình Chánh,Hồ Chí Minh,title,consistent,street_only,success,
110973,https://batdongsan.vn/ban-nha-mat-tien-duong-so-1-metrol-an-phu-19-ty-74mx156m-3-tang-q2-tien-ich-r281167,"Quận 2, Hồ Chí Minh","Bán nhà mặt tiền đường số 1, metrol An Phú, 19 tỷ, 7.4mx15.6m, 3 tầng, Q2, tiện ích",mặt tiền đường số 1,mặt tiền đường số 1,,,Quận 2,Hồ Chí Minh,title,consistent,street_only,success,
149191,https://batdongsan.vn/ban-nha-duong-an-binh-quan-5-140m2-lo-goc-no-hau-2-lau-chi-11-ty-9-r149191,"Quận 5, Hồ Chí Minh","Bán nhà đường An Bình, Quận 5, 140m2, Lô gốc Nở hậu 2 Lầu chỉ 11 Tỷ 9","đường An Bình, Quận 5","đường An Bình, Quận 5",Đường An Bình,,Quận 5,Hồ Chí Minh,title,consistent,street_only,success,
96074,https://batdongsan.vn/nha-sieu-to-1-tret-1-lau-duong-so-8-linh-xuan-thu-duc-hxh-117-m24pn-chi-nhinh-5-ty-r266249,"Thủ Đức, Hồ Chí Minh","Nhà siêu to 1 trệt, 1 lầu đường số 8 Linh Xuân Thủ Đức, HXH, 117 m2,4PN, chỉ nhỉnh 5 tỷ",đường số 8 Linh Xuân Thủ Đức,đường số 8 Linh Xuân Thủ Đức,,,Thủ Đức,Hồ Chí Minh,title,consistent,street_only,success,
150726,https://batdongsan.vn/145m2-6-tang-huynh-tan-phat-binh-thuanq7tphcmcan-ho-sieu-tophap-r150726,"Quận 7, Hồ Chí Minh","145m2, 6 tầng, Huỳnh Tấn Phát, Bình Thuận,Q7,TPHCM,Căn hộ siêu toPhap","145m2, 6 tầng, Huỳnh Tấn Phát, Bình Thuận,Q7,TPHCM,Căn hộ siêu toPhap","145m2, 6 tầng, Huỳnh Tấn Phát, Bình Thuận,Q7,Hồ Chí Minh,Căn hộ siêu toPhap",,,Quận 7,Hồ Chí Minh,title,consistent,project_or_residential_area,success,
146365,https://batdongsan.vn/nha-phan-lo-o-to-3-tang-ngang-5m-gan-nga-tu-hiep-binh-phuoc-gia-10x-ty-r146365,"Thủ Đức, Hồ Chí Minh","Nhà Phân Lô Ô Tô, 3 Tầng ngang 5M - Gần Ngã Tư Hiệp Bình Phước, Giá 10.x T/ỷ","Nhà Phân Lô Ô Tô, 3 Tầng ngang 5M - Gần Ngã Tư Hiệp Bình Phước, Giá 10.x T/ỷ","Nhà Phân Lô Ô Tô, 3 Tầng ngang 5M - Gần Ngã Tư Hiệp Bình Phước",,,Thủ Đức,Hồ Chí Minh,title,consistent,landmark_only,success,
172942,https://batdongsan.vn/nha-nho-tien-o-ngay-gan-mat-tien-phan-van-tri-r172942,"Bình Thạnh, Hồ Chí Minh",🏡 NHÀ NHỎ TIỀN – Ở NGAY – GẦN MẶT TIỀN PHAN VĂN TRỊ,MẶT TIỀN PHAN VĂN TRỊ,MẶT TIỀN PHAN VĂN TRỊ,Mặt Tiền Phan Văn Trị,,Bình Thạnh,Hồ Chí Minh,title,consistent,street_only,success,
110807,https://batdongsan.vn/nha-hxh-xvnt-phuong-21-quan-binh-thanh-19m2x25t-sat-quan-1-2ty-hon-r281001,"Bình Thạnh, Hồ Chí Minh","✨Nhà HXH X.V.N.T, phường 21, quận Bình Thạnh-19m2x2,5T-Sát Quận 1- 2tỷ hơn✨","✨Nhà HXH X.V.N.T, phường 21, quận Bình Thạnh-19m2x2,5T-Sát Quận 1- 2tỷ hơn✨","✨Nhà HXH X.V.N.T, phường 21, quận Bình Thạnh-19m2x2,5T-Sát Quận 1- 2tỷ hơn✨","Hxh X.V.N.T,",Phường 21,Quận Bình Thạnh,Hồ Chí Minh,description,consistent,full_address,success,
166014,https://batdongsan.vn/sieu-pham-hiem-gap-phuong-5-quan-8-nha-duc-2-tang-gia-chi-33-ty-lien-tinh-5-hem-r166014,"Quận 8, Hồ Chí Minh","🏠 SIÊU PHẨM HIẾM GẶP – PHƯỜNG 5, QUẬN 8 - NHÀ ĐÚC 2 TẦNG – GIÁ CHỈ 3.3 TỶ - LIÊN TỈNH 5 – HẺM","Hẻm trước nhà 3m, chỉ vài bước ra hẻm 6m – thông thoáng, sạch sẽ 🔹 Pháp lý: Sổ hồng riêng, sang tên","Hẻm trước nhà 3m, chỉ vài bước ra hẻm 6m – thông thoáng, sạch sẽ 🔹 Pháp lý: Sổ hồng riêng, sang tên",Hẻm Trước Nhà 3M,Phường 5,Quận 8,Hồ Chí Minh,dedicated_address,consistent,full_address,success,
192841,https://batdongsan.vn/ban-nha-2-tang-huynh-tan-phat-nha-be-445m2-5585-chi-26-ti-r192841,"Nhà Bè, Hồ Chí Minh","Bán nhà 2 tầng Huỳnh Tấn Phát Nhà Bè– 44.5m² – 5.5*8.5 – chỉ 2,6 Tỉ","Bán nhà 2 tầng Huỳnh Tấn Phát Nhà Bè– 44.5m² – 5.5*8.5 – chỉ 2,6 Tỉ","Bán nhà 2 tầng Huỳnh Tấn Phát Nhà Bè– 44.5m² – 5.5*8.5 – chỉ 2,6 Tỉ",,,Nhà Bè,Hồ Chí Minh,title,consistent,unclear,success,
156099,https://batdongsan.vn/bt27-biet-thu-moi-xay-ngang-khung-8m-x-15m-chi-7x-ty-khu-vuc-ten-lua-binh-tan-r156099,"Bình Tân, Hồ Chí Minh","BT27- BIỆT THỰ MỚI XÂY – NGANG KHỦNG 8M x 15M– CHỈ 7,X TỶ – KHU VỰC TÊN LỬA, BÌNH TÂN","Đường Lê Đình Cẩn, phường Tân Tạo, quận Bình Tân💰 Giá chào: 7","Đường Lê Đình Cẩn, phường Tân Tạo, quận Bình Tân💰 Giá chào: 7",Đường Lê Đình Cẩn,Phường Tân Tạo,Bình Tân,Hồ Chí Minh,dedicated_address,consistent,street_and_ward,success,
169916,https://batdongsan.vn/cmt8-76m2-ngang-khung-54m-gan-nga-tu-7-hien-chi-9x-ty-r169916,"Tân Bình, Hồ Chí Minh",CMT8 – 76M2 – NGANG KHỦNG 5.4M – GẦN NGÃ TƯ 7 HIỀN – CHỈ 9.X TỶ,CMT8 – 76M2 – NGANG KHỦNG 5.4M – GẦN NGÃ TƯ 7 HIỀN – CHỈ 9.X TỶ,CMT8 – 76M2 – NGANG KHỦNG 5.4M – GẦN NGÃ TƯ 7 HIỀN – CHỈ 9.X TỶ,Ngang Khủng 5.4M,,Tân Bình,Hồ Chí Minh,title,consistent,street_only,success,
95303,https://batdongsan.vn/ban-nha-mt-vo-van-tan-2-chieu-kinh-doanh-sam-uat-doanh-thu-cao-54-x-15-hd-100tr-r265478,"Quận 3, Hồ Chí Minh","Bán nhà MT Võ Văn Tần 2 chiều, kinh doanh sầm uất doanh thu cao 5,4 x 15, HĐ 100Tr","Bán nhà MT Võ Văn Tần 2 chiều, kinh doanh sầm uất doanh thu cao 5,4 x 15, HĐ 100Tr","Bán nhà MT Võ Văn Tần 2 chiều, kinh doanh sầm uất doanh thu cao 5,4 x 15, HĐ 100Tr",,,Quận 3,Hồ Chí Minh,title,consistent,unclear,success,
178986,https://batdongsan.vn/ban-nha-2-mat-tien-vinh-vien-gan-nguyen-tri-phuong-43x13m-5-tang-5pn-182-ty-r178986,"Quận 10, Hồ Chí Minh","Bán nhà 2 mặt tiền Vĩnh Viễn - gần Nguyễn Tri Phương, 4,3x13m, 5 Tầng - 5PN, 18,2 tỷ",mặt tiền Vĩnh Viễn - gần Nguyễn Tri Phương,mặt tiền Vĩnh Viễn - gần Nguyễn Tri Phương,Mặt Tiền Vĩnh Viễn,,Quận 10,Hồ Chí Minh,title,consistent,street_only,success,
122323,https://batdongsan.vn/thanh-nha-moi-noi-that-cao-cap-lech-tang-hien-dai-cong-suat-cho-thue-50trthang-mat-tien-kinh-r122323,"Quận 7, Hồ Chí Minh",Thanh-NHÀ MỚI NỘI THẤT CAO CẤP- LỆCH TẦNG HIỀN ĐẠI CÔNG SUẤT CHO THUÊ 50TR/THÁNG-MẶT TIỀN KINH,MẶT TIỀN KINH,MẶT TIỀN KINH,Mặt Tiền Kinh Thanh,,Quận 7,Hồ Chí Minh,title,consistent,street_only,success,
172129,https://batdongsan.vn/ban-nha-bui-minh-truc-can-goc-2-mat-tien-hem-o-to-4-tang-45x20m-nhinh-6-ty-r172129,"Quận 8, Hồ Chí Minh","Bán nhà Bùi Minh Trực, căn góc 2 mặt tiền hẻm ô tô, 4 tầng (4.5x20m), nhỉnh 6 tỷ","Căn góc 2 mặt tiền thoáng, hẻm ô tô thông ra đường Bùi Minh Trực, Phạm Thế Hiển, Tạ Quang Bửu, Cao Lỗ,","Căn góc 2 mặt tiền thoáng, hẻm ô tô thông ra đường Bùi Minh Trực, Phạm Thế Hiển, Tạ Quang Bửu, Cao Lỗ",Mặt Tiền Thoáng,,Quận 8,Hồ Chí Minh,dedicated_address,consistent,alley_or_lane,success,
189389,https://batdongsan.vn/vi-tri-vang-ban-nha-2-tang-40m2-so-hong-hem-doc-lap-tan-phu-chi-58-ty-goi-r189389,"Tân Phú, Hồ Chí Minh","Vị trí vàng! Bán nhà 2 tầng 40m2 sổ hồng hẻm Độc Lập, Tân Phú. Chỉ 5.8 tỷ. Gọi!",hẻm Độc Lập,hẻm Độc Lập,Hẻm Độc Lập,,Tân Phú,Hồ Chí Minh,title,consistent,alley_or_lane,success,
186127,https://batdongsan.vn/mat-tien-kinh-doanh-khu-tan-thanh-tan-phu-dt-80m2-a4-5-tang-r186127,"Tân Phú, Hồ Chí Minh","Mặt Tiền Kinh Doanh Khu Tân Thành, Tân Phú - DT 80m2, A4, 5 Tầng",Mặt Tiền Kinh Doanh Khu Tân Thành,Mặt Tiền Kinh Doanh Khu Tân Thành,,,Tân Phú,Hồ Chí Minh,title,consistent,unclear,success,
101730,https://batdongsan.vn/ngop-tho-ban-nha-mat-tien-3-phong-ngu-o-binh-chanh-da-co-so-r271918,"Bình Chánh, Hồ Chí Minh",Ngộp thở bán nhà mặt tiền 3 phòng ngủ ở Bình Chánh đã có sổ,mặt tiền 3 phòng ngủ ở Bình Chánh đã có sổ,mặt tiền 3 phòng ngủ ở Bình Chánh đã có sổ,,,Bình Chánh,Hồ Chí Minh,title,consistent,unclear,success,
111438,https://batdongsan.vn/ban-nha-mat-tien-duong-so-3-doi-dien-truong-hoc-r281632,"Bình Tân, Hồ Chí Minh",Bán nhà mặt tiền đường số 3 đối diện trường học,mặt tiền đường số 3 đối diện trường học,mặt tiền đường số 3 đối diện trường học,,,Bình Tân,Hồ Chí Minh,title,consistent,street_only,success,
