area_m2,bedrooms,frontage,price_million_vnd,province,district,distance_to_center_km,log_area,area_sq,log_distance,area_dist_inter
82.0,6.0,1,36000.0,Hà Nội,Ba Đình,3.18,4.418840607796598,6724.0,1.430311246536665,260.76
40.0,,0,13600.0,Hà Nội,Hoàng Mai,5.66,3.713572066704308,1600.0,1.8961194845522977,226.4
176.0,20.0,1,11000.0,Hồ Chí Minh,Quận 12,11.96,5.176149732573829,30976.0,2.561867690924129,2104.96
267.0,8.0,1,145000.0,Hà Nội,Đống Đa,3.27,5.5909869805108565,71289.0,1.451613827240533,873.09
31.0,2.0,0,3650.0,Hà Nội,Hoài Đức,16.19,3.4657359027997265,961.0,2.844327819394758,501.89000000000004
120.0,4.0,0,7000.0,Hồ Chí Minh,Gò Vấp,7.86,4.795790545596741,14400.0,2.1815467646169897,943.2
52.0,4.0,1,13500.0,Hà Nội,Long Biên,4.08,3.970291913552122,2704.0,1.6253112615903906,212.16
30.0,2.0,0,4900.0,Khánh Hòa,Nha Trang,,3.4339872044851463,900.0,1.9300710850255671,176.7
60.0,4.0,0,4000.0,Hồ Chí Minh,Quận 12,11.96,4.110873864173311,3600.0,2.561867690924129,717.6
180.0,15.0,0,13500.0,Hồ Chí Minh,Quận 12,11.96,5.198497031265826,32400.0,2.561867690924129,2152.8
52.0,4.0,0,5000.0,Hồ Chí Minh,Quận 8,9.83,3.970291913552122,2704.0,2.382320061012899,511.16
33.0,4.0,1,7200.0,Hà Nội,Đống Đa,3.27,3.5263605246161616,1089.0,1.451613827240533,107.91
86.0,6.0,0,9900.0,Hồ Chí Minh,Quận 8,9.83,4.465908118654584,7396.0,2.382320061012899,845.38
40.0,4.0,0,5600.0,Hồ Chí Minh,Bình Thạnh,3.85,3.713572066704308,1600.0,1.5789787049493917,154.0
200.0,,0,55000.0,Hà Nội,Thanh Xuân,5.88,5.303304908059076,40000.0,1.9286186519452522,1176.0
28.0,3.0,0,6200.0,Hà Nội,Hoàng Mai,5.66,3.367295829986474,784.0,1.8961194845522977,158.48000000000002
38.0,5.0,0,4480.0,Hà Nội,Gia Lâm,10.66,3.6635616461296463,1444.0,2.4561641809223462,405.08
36.0,2.0,0,3444.0,Hồ Chí Minh,Thủ Đức,9.91,3.6109179126442243,1296.0,2.3896797998449792,356.76
45.0,6.0,0,8300.0,Hà Nội,Hai Bà Trưng,2.31,3.828641396489095,2025.0,1.1969481893889715,103.95
50.0,,0,15500.0,Hà Nội,Thanh Xuân,5.88,3.9318256327243257,2500.0,1.9286186519452522,294.0
22.0,2.0,0,2200.0,Hồ Chí Minh,Thủ Đức,9.91,3.1354942159291497,484.0,2.3896797998449792,218.02
44.0,5.0,0,10000.0,Hà Nội,Hoàng Mai,5.66,3.8066624897703196,1936.0,1.8961194845522977,249.04000000000002
51.0,,0,18500.0,Hà Nội,Thanh Xuân,5.88,3.9512437185814275,2601.0,1.9286186519452522,299.88
56.0,,1,6100.0,Đà Nẵng,Sơn Trà,,4.04305126783455,3136.0,1.9300710850255671,329.84
52.0,10.0,0,10000.0,Hà Nội,Cầu Giấy,6.65,3.970291913552122,2704.0,2.0347056478384444,345.8
75.0,4.0,1,7300.0,Hà Nội,Đông Anh,12.02,4.330733340286331,5625.0,2.5664866367804233,901.5
35.0,5.0,0,8000.0,Hà Nội,Cầu Giấy,6.65,3.58351893845611,1225.0,2.0347056478384444,232.75
33.0,3.0,0,3000.0,Hà Nội,Thanh Xuân,5.88,3.5263605246161616,1089.0,1.9286186519452522,194.04
56.0,5.0,1,6000.0,Hồ Chí Minh,Quận 2,,4.04305126783455,3136.0,1.9300710850255671,329.84
54.0,4.0,1,12300.0,Hồ Chí Minh,Quận 8,9.83,4.007333185232471,2916.0,2.382320061012899,530.82
35.0,3.0,0,9500.0,Hà Nội,Ba Đình,3.18,3.58351893845611,1225.0,1.430311246536665,111.30000000000001
215.0,11.0,0,16500.0,Đà Nẵng,Ngũ Hành Sơn,,5.375278407684165,46225.0,1.9300710850255671,1266.35
75.0,2.0,0,17000.0,Hà Nội,Cầu Giấy,6.65,4.330733340286331,5625.0,2.0347056478384444,498.75
89.0,6.0,0,33500.0,Hà Nội,Long Biên,4.08,4.499809670330265,7921.0,1.6253112615903906,363.12
35.0,3.0,0,6800.0,Hà Nội,Hoàng Mai,5.66,3.58351893845611,1225.0,1.8961194845522977,198.1
70.0,6.0,0,21000.0,Hà Nội,Bắc Từ Liêm,10.82,4.2626798770413155,4900.0,2.469793011977952,757.4
32.0,3.0,1,7900.0,Hà Nội,Long Biên,4.08,3.4965075614664802,1024.0,1.6253112615903906,130.56
200.0,5.0,0,12500.0,Hồ Chí Minh,Bình Chánh,15.37,5.303304908059076,40000.0,2.7954503913830435,3074.0
78.0,14.0,0,11990.0,Hồ Chí Minh,Gò Vấp,7.86,4.3694478524670215,6084.0,2.1815467646169897,613.08
30.0,4.0,0,7200.0,Hà Nội,Đống Đa,3.27,3.4339872044851463,900.0,1.451613827240533,98.1
70.0,8.0,0,6000.0,Hà Nội,Tây Hồ,5.66,4.2626798770413155,4900.0,1.8961194845522977,396.2
55.0,,0,15000.0,Hà Nội,Thanh Xuân,5.88,4.02535169073515,3025.0,1.9286186519452522,323.4
108.0,,0,6650.0,Hồ Chí Minh,Thủ Đức,9.91,4.6913478822291435,11664.0,2.3896797998449792,1070.28
120.0,5.0,0,9950.0,Hồ Chí Minh,Thủ Đức,9.91,4.795790545596741,14400.0,2.3896797998449792,1189.2
90.0,2.0,0,6777.0,Hồ Chí Minh,Bình Tân,10.67,4.51085950651685,8100.0,2.4570214462984645,960.3
56.0,3.0,0,7000.0,Hồ Chí Minh,Gò Vấp,7.86,4.04305126783455,3136.0,2.1815467646169897,440.16
30.0,3.0,0,5250.0,Hà Nội,Hai Bà Trưng,2.31,3.4339872044851463,900.0,1.1969481893889715,69.3
36.0,3.0,1,5650.0,Hồ Chí Minh,Quận 8,9.83,3.6109179126442243,1296.0,2.382320061012899,353.88
53.0,,1,12800.0,Hà Nội,Thanh Xuân,5.88,3.9889840465642745,2809.0,1.9286186519452522,311.64
46.0,,0,16000.0,Hà Nội,Thanh Xuân,5.88,3.8501476017100584,2116.0,1.9286186519452522,270.48
46.0,,0,14800.0,Hà Nội,Đống Đa,3.27,3.8501476017100584,2116.0,1.451613827240533,150.42
45.0,4.0,0,8900.0,Hà Nội,Long Biên,4.08,3.828641396489095,2025.0,1.6253112615903906,183.6
420.0,5.0,1,39500.0,Hồ Chí Minh,Quận 12,11.96,6.042632833682381,176400.0,2.561867690924129,5023.200000000001
161.0,3.0,0,9990.0,Hồ Chí Minh,Quận 2,,5.087596335232384,25921.0,1.9300710850255671,948.29
100.0,4.0,1,10500.0,Hồ Chí Minh,Quận 12,11.96,4.61512051684126,10000.0,2.561867690924129,1196.0
35.0,2.0,0,6500.0,Hà Nội,Hai Bà Trưng,2.31,3.58351893845611,1225.0,1.1969481893889715,80.85000000000001
35.0,4.0,0,5290.0,Hà Nội,Hà Đông,10.4,3.58351893845611,1225.0,2.4336133554004498,364.0
38.0,3.0,0,4300.0,Hà Nội,Hoài Đức,16.19,3.6635616461296463,1444.0,2.844327819394758,615.22
60.0,5.0,0,8200.0,Hồ Chí Minh,Quận 12,11.96,4.110873864173311,3600.0,2.561867690924129,717.6
45.0,6.0,0,8300.0,Hà Nội,Hoàng Mai,5.66,3.828641396489095,2025.0,1.8961194845522977,254.70000000000002
76.0,4.0,0,8500.0,Hồ Chí Minh,Bình Thạnh,3.85,4.343805421853684,5776.0,1.5789787049493917,292.6
30.0,3.0,1,6950.0,Hà Nội,Cầu Giấy,6.65,3.4339872044851463,900.0,2.0347056478384444,199.5
175.0,,0,63000.0,Hà Nội,Thanh Xuân,5.88,5.170483995038151,30625.0,1.9286186519452522,1029.0
90.0,8.0,1,65000.0,Hồ Chí Minh,Quận 10,3.65,4.51085950651685,8100.0,1.536867219599265,328.5
40.0,4.0,0,10300.0,Hà Nội,Long Biên,4.08,3.713572066704308,1600.0,1.6253112615903906,163.2
60.0,4.0,1,17500.0,Hồ Chí Minh,Quận 1,0.15,4.110873864173311,3600.0,0.1397619423751587,9.0
42.0,4.0,0,12600.0,Hà Nội,Đống Đa,3.27,3.7612001156935624,1764.0,1.451613827240533,137.34
80.0,5.0,0,9400.0,Hồ Chí Minh,Gò Vấp,7.86,4.394449154672439,6400.0,2.1815467646169897,628.8000000000001
70.0,3.0,0,4200.0,Khánh Hòa,Nha Trang,,4.2626798770413155,4900.0,1.9300710850255671,412.29999999999995
33.0,3.0,0,8160.0,Hà Nội,Hoàng Mai,5.66,3.5263605246161616,1089.0,1.8961194845522977,186.78
28.0,3.0,0,6250.0,Hà Nội,Hoàng Mai,5.66,3.367295829986474,784.0,1.8961194845522977,158.48000000000002
80.0,23.0,0,25800.0,Hà Nội,Cầu Giấy,6.65,4.394449154672439,6400.0,2.0347056478384444,532.0
42.0,2.0,0,4700.0,Hồ Chí Minh,Bình Thạnh,3.85,3.7612001156935624,1764.0,1.5789787049493917,161.70000000000002
35.0,4.0,0,6800.0,Hà Nội,Hai Bà Trưng,2.31,3.58351893845611,1225.0,1.1969481893889715,80.85000000000001
43.0,7.0,1,18900.0,Hà Nội,Tây Hồ,5.66,3.784189633918261,1849.0,1.8961194845522977,243.38
50.0,3.0,0,6500.0,Hồ Chí Minh,Gò Vấp,7.86,3.9318256327243257,2500.0,2.1815467646169897,393.0
81.0,4.0,0,7400.0,Hồ Chí Minh,Quận 12,11.96,4.406719247264253,6561.0,2.561867690924129,968.7600000000001
48.0,4.0,0,12900.0,Hà Nội,Thanh Xuân,5.88,3.8918202981106265,2304.0,1.9286186519452522,282.24
29.0,2.0,0,6000.0,Hà Nội,Hoàng Mai,5.66,3.4011973816621555,841.0,1.8961194845522977,164.14000000000001
140.0,4.0,1,9350.0,Hồ Chí Minh,Quận 9,,4.948759890378168,19600.0,1.9300710850255671,824.5999999999999
55.0,3.0,0,3150.0,Hải Phòng,Hồng Bàng,,4.02535169073515,3025.0,1.9300710850255671,323.95
47.0,3.0,0,7500.0,Hồ Chí Minh,Quận 4,2.12,3.871201010907891,2209.0,1.1378330018213911,99.64
52.0,4.0,0,6900.0,Hồ Chí Minh,Thủ Đức,9.91,3.970291913552122,2704.0,2.3896797998449792,515.32
88.0,10.0,1,59000.0,Hà Nội,Đống Đa,3.27,4.48863636973214,7744.0,1.451613827240533,287.76
80.0,,1,38000.0,Hồ Chí Minh,Tân Bình,5.89,4.394449154672439,6400.0,1.9300710850255671,471.2
115.0,3.0,0,11500.0,Hồ Chí Minh,Quận 4,2.12,4.7535901911063645,13225.0,1.1378330018213911,243.8
40.0,4.0,0,4100.0,Hải Phòng,Ngô Quyền,,3.713572066704308,1600.0,1.9300710850255671,235.6
38.0,4.0,0,5300.0,Hà Nội,Hoài Đức,16.19,3.6635616461296463,1444.0,2.844327819394758,615.22
40.0,4.0,1,8400.0,Hà Nội,Thanh Trì,9.69,3.713572066704308,1600.0,2.3693087250369538,387.59999999999997
144.0,,0,24000.0,Hồ Chí Minh,Quận 7,5.29,4.976733742420574,20736.0,1.8389610707123492,761.76
52.0,2.0,1,3950.0,Hồ Chí Minh,Thủ Đức,9.91,3.970291913552122,2704.0,2.3896797998449792,515.32
50.0,10.0,1,25900.0,Hà Nội,Đống Đa,3.27,3.9318256327243257,2500.0,1.451613827240533,163.5
48.0,3.0,0,2980.0,Hải Phòng,Ngô Quyền,,3.8918202981106265,2304.0,1.9300710850255671,282.71999999999997
24.0,2.0,0,2100.0,Hồ Chí Minh,Bình Tân,10.67,3.2188758248682006,576.0,2.4570214462984645,256.08
33.0,4.0,0,7190.0,Hà Nội,Hoàng Mai,5.66,3.5263605246161616,1089.0,1.8961194845522977,186.78
42.0,4.0,0,7900.0,Hà Nội,Hoài Đức,16.19,3.7612001156935624,1764.0,2.844327819394758,679.98
65.0,5.0,0,7200.0,Hồ Chí Minh,Quận 12,11.96,4.189654742026425,4225.0,2.561867690924129,777.4000000000001
145.0,3.0,1,14980.0,Hồ Chí Minh,Phú Nhuận,3.35,4.983606621708336,21025.0,1.4701758451005926,485.75
25.0,3.0,0,4580.0,Hồ Chí Minh,Tân Bình,5.89,3.258096538021482,625.0,1.9300710850255671,147.25
44.0,,0,10300.0,Hà Nội,Đống Đa,3.27,3.8066624897703196,1936.0,1.451613827240533,143.88
30.0,4.0,0,6000.0,Hà Nội,Hà Đông,10.4,3.4339872044851463,900.0,2.4336133554004498,312.0
30.0,3.0,0,4250.0,Hà Nội,Bắc Từ Liêm,10.82,3.4339872044851463,900.0,2.469793011977952,324.6
120.0,18.0,0,15800.0,Hồ Chí Minh,Quận 12,11.96,4.795790545596741,14400.0,2.561867690924129,1435.2
90.0,5.0,1,33000.0,Hà Nội,Long Biên,4.08,4.51085950651685,8100.0,1.6253112615903906,367.2
420.0,8.0,0,1500.0,Ninh Thuận,Phan Rang - Tháp Chàm,,6.042632833682381,176400.0,1.9300710850255671,2473.7999999999997
45.0,3.0,0,5800.0,Hồ Chí Minh,Tân Phú,8.06,3.828641396489095,2025.0,2.203869120054888,362.70000000000005
250.0,34.0,1,23600.0,Hồ Chí Minh,Tân Phú,8.06,5.5254529391317835,62500.0,2.203869120054888,2015.0000000000002
240.0,3.0,0,3500.0,Quảng Ninh,Hạ Long,,5.484796933490655,57600.0,1.9300710850255671,1413.6
39.0,5.0,1,19000.0,Hồ Chí Minh,Quận 5,4.82,3.6888794541139363,1521.0,1.7613002617433464,187.98000000000002
60.0,17.0,0,15000.0,Hà Nội,Nam Từ Liêm,9.46,4.110873864173311,3600.0,2.347558458636777,567.6
41.0,3.0,0,2890.0,Hải Phòng,Ngô Quyền,,3.7376696182833684,1681.0,1.9300710850255671,241.48999999999998
79.0,7.0,0,18900.0,Hà Nội,Tây Hồ,5.66,4.382026634673881,6241.0,1.8961194845522977,447.14
100.0,6.0,0,969.0,Ninh Thuận,Phan Rang - Tháp Chàm,,4.61512051684126,10000.0,1.9300710850255671,589.0
43.0,9.0,0,8400.0,Hà Nội,Thanh Xuân,5.88,3.784189633918261,1849.0,1.9286186519452522,252.84
36.0,4.0,0,9000.0,Hà Nội,Cầu Giấy,6.65,3.6109179126442243,1296.0,2.0347056478384444,239.4
100.0,3.0,0,6400.0,Đà Nẵng,Ngũ Hành Sơn,,4.61512051684126,10000.0,1.9300710850255671,589.0
74.0,4.0,0,7200.0,Hồ Chí Minh,Bình Tân,10.67,4.31748811353631,5476.0,2.4570214462984645,789.58
52.0,9.0,0,16900.0,Hà Nội,Cầu Giấy,6.65,3.970291913552122,2704.0,2.0347056478384444,345.8
34.0,3.0,0,6250.0,Hồ Chí Minh,Quận 10,3.65,3.5553480614894135,1156.0,1.536867219599265,124.1
42.0,4.0,0,8800.0,Hà Nội,Ba Đình,3.18,3.7612001156935624,1764.0,1.430311246536665,133.56
200.0,5.0,0,12500.0,Hồ Chí Minh,Quận 8,9.83,5.303304908059076,40000.0,2.382320061012899,1966.0
100.0,,0,5950.0,Đà Nẵng,Cẩm Lệ,,4.61512051684126,10000.0,1.9300710850255671,589.0
141.0,4.0,1,14200.0,Hồ Chí Minh,Quận 8,9.83,4.955827057601261,19881.0,2.382320061012899,1386.03
60.0,2.0,0,3680.0,Đà Nẵng,Ngũ Hành Sơn,,4.110873864173311,3600.0,1.9300710850255671,353.4
51.0,2.0,0,3800.0,Hồ Chí Minh,Quận 9,,3.9512437185814275,2601.0,1.9300710850255671,300.39
70.0,8.0,0,5400.0,Hồ Chí Minh,Bình Tân,10.67,4.2626798770413155,4900.0,2.4570214462984645,746.9
64.0,4.0,0,14800.0,Hà Nội,Hoàng Mai,5.66,4.174387269895637,4096.0,1.8961194845522977,362.24
85.0,,1,8450.0,Đà Nẵng,Sơn Trà,,4.454347296253507,7225.0,1.9300710850255671,500.65
192.0,10.0,0,40000.0,Hồ Chí Minh,Tân Bình,5.89,5.262690188904886,36864.0,1.9300710850255671,1130.8799999999999
32.0,4.0,0,6800.0,Hà Nội,Thanh Xuân,5.88,3.4965075614664802,1024.0,1.9286186519452522,188.16
32.0,3.0,0,7000.0,Hà Nội,Đống Đa,3.27,3.4965075614664802,1024.0,1.451613827240533,104.64
60.0,6.0,1,29600.0,Hà Nội,Cầu Giấy,6.65,4.110873864173311,3600.0,2.0347056478384444,399.0
30.0,4.0,1,88500.0,Hà Nội,Nam Từ Liêm,9.46,3.4339872044851463,900.0,2.347558458636777,283.8
50.0,4.0,0,11950.0,Hà Nội,Hai Bà Trưng,2.31,3.9318256327243257,2500.0,1.1969481893889715,115.5
156.0,5.0,1,17000.0,Hồ Chí Minh,Quận 9,,5.056245805348308,24336.0,1.9300710850255671,918.8399999999999
30.0,3.0,0,6200.0,Hà Nội,Đống Đa,3.27,3.4339872044851463,900.0,1.451613827240533,98.1
71.0,4.0,0,5800.0,Hồ Chí Minh,Quận 2,,4.276666119016055,5041.0,1.9300710850255671,418.19
20.0,2.0,0,1600.0,Hà Nội,Hoàng Mai,5.66,3.044522437723423,400.0,1.8961194845522977,113.2
40.0,5.0,0,4000.0,Hà Nội,Hà Đông,10.4,3.713572066704308,1600.0,2.4336133554004498,416.0
55.0,2.0,1,3820.0,Đà Nẵng,Thanh Khê,,4.02535169073515,3025.0,1.9300710850255671,323.95
90.0,8.0,1,8300.0,Hồ Chí Minh,Quận 12,11.96,4.51085950651685,8100.0,2.561867690924129,1076.4
38.0,2.0,0,2190.0,Hồ Chí Minh,Bình Tân,10.67,3.6635616461296463,1444.0,2.4570214462984645,405.46
60.0,7.0,0,17000.0,Hà Nội,Cầu Giấy,6.65,4.110873864173311,3600.0,2.0347056478384444,399.0
45.0,,0,10000.0,Hà Nội,Hoàng Mai,5.66,3.828641396489095,2025.0,1.8961194845522977,254.70000000000002
79.0,1.0,1,18000.0,Hà Nội,Tây Hồ,5.66,4.382026634673881,6241.0,1.8961194845522977,447.14
140.0,8.0,0,14000.0,Hồ Chí Minh,Bình Chánh,15.37,4.948759890378168,19600.0,2.7954503913830435,2151.7999999999997
73.0,3.0,0,6300.0,Hồ Chí Minh,Bình Tân,10.67,4.30406509320417,5329.0,2.4570214462984645,778.91
30.0,5.0,0,6600.0,Hà Nội,Thanh Xuân,5.88,3.4339872044851463,900.0,1.9286186519452522,176.4
30.0,3.0,0,7500.0,Hà Nội,Thanh Xuân,5.88,3.4339872044851463,900.0,1.9286186519452522,176.4
85.0,12.0,0,14900.0,Hà Nội,Đống Đa,3.27,4.454347296253507,7225.0,1.451613827240533,277.95
56.0,4.0,0,6400.0,Hồ Chí Minh,Gò Vấp,7.86,4.04305126783455,3136.0,2.1815467646169897,440.16
56.0,3.0,0,3000.0,Hồ Chí Minh,Gò Vấp,7.86,4.04305126783455,3136.0,2.1815467646169897,440.16
90.0,5.0,0,17000.0,Hồ Chí Minh,Gò Vấp,7.86,4.51085950651685,8100.0,2.1815467646169897,707.4
30.0,3.0,0,6980.0,Hà Nội,Ba Đình,3.18,3.4339872044851463,900.0,1.430311246536665,95.4
71.0,5.0,0,21800.0,Hà Nội,Long Biên,4.08,4.276666119016055,5041.0,1.6253112615903906,289.68
62.0,2.0,0,3800.0,Hồ Chí Minh,Hóc Môn,16.91,4.143134726391533,3844.0,2.8853592160726205,1048.42
38.0,9.0,1,8100.0,Hà Nội,Thanh Xuân,5.88,3.6635616461296463,1444.0,1.9286186519452522,223.44
32.0,4.0,0,6800.0,Hà Nội,Hai Bà Trưng,2.31,3.4965075614664802,1024.0,1.1969481893889715,73.92
54.0,3.0,0,6600.0,Hồ Chí Minh,Quận 6,7.85,4.007333185232471,2916.0,2.180417459019838,423.9
65.0,5.0,0,19800.0,Hồ Chí Minh,Quận 8,9.83,4.189654742026425,4225.0,2.382320061012899,638.95
40.0,4.0,0,14800.0,Hà Nội,Long Biên,4.08,3.713572066704308,1600.0,1.6253112615903906,163.2
100.0,4.0,0,9300.0,Hồ Chí Minh,Quận 2,,4.61512051684126,10000.0,1.9300710850255671,589.0
42.0,7.0,0,9000.0,Hà Nội,Cầu Giấy,6.65,3.7612001156935624,1764.0,2.0347056478384444,279.3
36.0,4.0,0,8300.0,Hồ Chí Minh,Quận 10,3.65,3.6109179126442243,1296.0,1.536867219599265,131.4
35.0,3.0,0,8200.0,Hà Nội,Đống Đa,3.27,3.58351893845611,1225.0,1.451613827240533,114.45
66.0,4.0,0,9050.0,Hồ Chí Minh,Quận 9,,4.204692619390966,4356.0,1.9300710850255671,388.73999999999995
36.0,4.0,0,6700.0,Hà Nội,Long Biên,4.08,3.6109179126442243,1296.0,1.6253112615903906,146.88
38.0,6.0,1,16000.0,Hà Nội,Cầu Giấy,6.65,3.6635616461296463,1444.0,2.0347056478384444,252.70000000000002
80.0,22.0,0,21500.0,Hà Nội,Thanh Xuân,5.88,4.394449154672439,6400.0,1.9286186519452522,470.4
55.0,4.0,1,15500.0,Hà Nội,Hà Đông,10.4,4.02535169073515,3025.0,2.4336133554004498,572.0
51.0,3.0,0,5850.0,Hồ Chí Minh,Quận 9,,3.9512437185814275,2601.0,1.9300710850255671,300.39
50.0,4.0,1,13200.0,Hà Nội,Hà Đông,10.4,3.9318256327243257,2500.0,2.4336133554004498,520.0
65.0,,0,8600.0,Hồ Chí Minh,Tân Bình,5.89,4.189654742026425,4225.0,1.9300710850255671,382.84999999999997
75.0,9.0,1,13900.0,Hồ Chí Minh,Quận 8,9.83,4.330733340286331,5625.0,2.382320061012899,737.25
65.0,4.0,0,14500.0,Hà Nội,Hoài Đức,16.19,4.189654742026425,4225.0,2.844327819394758,1052.3500000000001
67.0,,0,7300.0,Đà Nẵng,Sơn Trà,,4.219507705176107,4489.0,1.9300710850255671,394.63
105.0,4.0,1,15100.0,Hồ Chí Minh,Thủ Đức,9.91,4.663439094112067,11025.0,2.3896797998449792,1040.55
36.0,4.0,0,8500.0,Hà Nội,Nam Từ Liêm,9.46,3.6109179126442243,1296.0,2.347558458636777,340.56000000000006
63.0,4.0,0,5300.0,Hồ Chí Minh,Quận 9,,4.1588830833596715,3969.0,1.9300710850255671,371.07
41.0,,0,4850.0,Hà Nội,Đông Anh,12.02,3.7376696182833684,1681.0,2.5664866367804233,492.82
41.0,3.0,0,2890.0,Hải Phòng,Ngô Quyền,,3.7376696182833684,1681.0,1.9300710850255671,241.48999999999998
51.0,4.0,0,19500.0,Hà Nội,Thanh Xuân,5.88,3.9512437185814275,2601.0,1.9286186519452522,299.88
46.0,3.0,0,12750.0,Hà Nội,Long Biên,4.08,3.8501476017100584,2116.0,1.6253112615903906,187.68
38.0,4.0,0,6200.0,Hồ Chí Minh,Quận 10,3.65,3.6635616461296463,1444.0,1.536867219599265,138.7
36.0,6.0,0,13300.0,Hà Nội,Cầu Giấy,6.65,3.6109179126442243,1296.0,2.0347056478384444,239.4
75.0,5.0,0,5000.0,Hồ Chí Minh,Bình Tân,10.67,4.330733340286331,5625.0,2.4570214462984645,800.25
24.0,2.0,0,2900.0,Hồ Chí Minh,Tân Bình,5.89,3.2188758248682006,576.0,1.9300710850255671,141.35999999999999
56.0,3.0,0,11600.0,Hồ Chí Minh,Quận 1,0.15,4.04305126783455,3136.0,0.1397619423751587,8.4
115.0,16.0,1,80000.0,Hà Nội,Tây Hồ,5.66,4.7535901911063645,13225.0,1.8961194845522977,650.9
40.0,4.0,1,11300.0,Hà Nội,Đống Đa,3.27,3.713572066704308,1600.0,1.451613827240533,130.8
35.0,3.0,0,6900.0,Hà Nội,Long Biên,4.08,3.58351893845611,1225.0,1.6253112615903906,142.8
75.0,,0,10500.0,Hà Nội,Nam Từ Liêm,9.46,4.330733340286331,5625.0,2.347558458636777,709.5000000000001
65.0,4.0,0,2500.0,Bình Dương,Thuận An,,4.189654742026425,4225.0,1.9300710850255671,382.84999999999997
57.0,9.0,0,12000.0,Hà Nội,Đống Đa,3.27,4.060443010546419,3249.0,1.451613827240533,186.39000000000001
24.0,2.0,0,3000.0,Hồ Chí Minh,Tân Bình,5.89,3.2188758248682006,576.0,1.9300710850255671,141.35999999999999
206.0,6.0,1,25000.0,Hồ Chí Minh,Quận 11,5.68,5.332718793265369,42436.0,1.8991179875485542,1170.08
68.0,4.0,1,18200.0,Hồ Chí Minh,Tân Bình,5.89,4.23410650459726,4624.0,1.9300710850255671,400.52
73.0,7.0,0,8600.0,Hà Nội,Nam Từ Liêm,9.46,4.30406509320417,5329.0,2.347558458636777,690.58
32.0,3.0,0,3650.0,Hà Nội,Đan Phượng,21.14,3.4965075614664802,1024.0,3.0973859272804907,676.48
41.0,4.0,0,6500.0,Hà Nội,Hai Bà Trưng,2.31,3.7376696182833684,1681.0,1.1969481893889715,94.71000000000001
510.0,3.0,0,5850.0,Hồ Chí Minh,Quận 9,,6.236369590203704,260100.0,1.9300710850255671,3003.8999999999996
58.0,2.0,0,4400.0,Hồ Chí Minh,Quận 12,11.96,4.07753744390572,3364.0,2.561867690924129,693.6800000000001
120.0,4.0,0,5800.0,Đà Nẵng,Ngũ Hành Sơn,,4.795790545596741,14400.0,1.9300710850255671,706.8
36.0,4.0,0,5660.0,Hà Nội,Thanh Trì,9.69,3.6109179126442243,1296.0,2.3693087250369538,348.84
50.0,3.0,0,25800.0,Hà Nội,Cầu Giấy,6.65,3.9318256327243257,2500.0,2.0347056478384444,332.5
40.0,9.0,0,9500.0,Hà Nội,Cầu Giấy,6.65,3.713572066704308,1600.0,2.0347056478384444,266.0
160.0,28.0,1,79000.0,Hà Nội,Tây Hồ,5.66,5.081404364984463,25600.0,1.8961194845522977,905.6
100.0,3.0,1,11500.0,Khánh Hòa,Nha Trang,,4.61512051684126,10000.0,1.9300710850255671,589.0
54.0,,0,16000.0,Hà Nội,Đống Đa,3.27,4.007333185232471,2916.0,1.451613827240533,176.58
38.0,,0,8400.0,Hà Nội,Ba Đình,3.18,3.6635616461296463,1444.0,1.430311246536665,120.84
70.0,3.0,0,5700.0,Hồ Chí Minh,Quận 12,11.96,4.2626798770413155,4900.0,2.561867690924129,837.2
47.0,4.0,0,7900.0,Hồ Chí Minh,Bình Thạnh,3.85,3.871201010907891,2209.0,1.5789787049493917,180.95000000000002
55.0,5.0,0,6300.0,Hồ Chí Minh,Quận 12,11.96,4.02535169073515,3025.0,2.561867690924129,657.8000000000001
58.0,4.0,0,5500.0,Hồ Chí Minh,Tân Phú,8.06,4.07753744390572,3364.0,2.203869120054888,467.48
40.0,2.0,0,3600.0,Hồ Chí Minh,Quận 12,11.96,3.713572066704308,1600.0,2.561867690924129,478.40000000000003
40.0,4.0,0,7650.0,Hà Nội,Đống Đa,3.27,3.713572066704308,1600.0,1.451613827240533,130.8
100.0,3.0,0,8800.0,Hồ Chí Minh,Bình Thạnh,3.85,4.61512051684126,10000.0,1.5789787049493917,385.0
40.0,,0,5400.0,Hà Nội,Hà Đông,10.4,3.713572066704308,1600.0,2.4336133554004498,416.0
100.0,4.0,0,9300.0,Hồ Chí Minh,Quận 2,,4.61512051684126,10000.0,1.9300710850255671,589.0
25.0,3.0,0,4420.0,Hà Nội,Đống Đa,3.27,3.258096538021482,625.0,1.451613827240533,81.75
50.0,4.0,1,9300.0,Hồ Chí Minh,Quận 8,9.83,3.9318256327243257,2500.0,2.382320061012899,491.5
48.0,4.0,0,8800.0,Hồ Chí Minh,Quận 8,9.83,3.8918202981106265,2304.0,2.382320061012899,471.84000000000003
67.0,5.0,0,10500.0,Đà Nẵng,Sơn Trà,,4.219507705176107,4489.0,1.9300710850255671,394.63
74.0,5.0,0,9700.0,Hồ Chí Minh,Gò Vấp,7.86,4.31748811353631,5476.0,2.1815467646169897,581.64
44.0,3.0,0,6600.0,Hà Nội,Hai Bà Trưng,2.31,3.8066624897703196,1936.0,1.1969481893889715,101.64
